query,Review URL,Extracted Vendor,Number of Reviews,Average Stars,Total 2 Star Reviews Percentage,Total 3 Star Reviews Percentage,Total 4 Star Reviews Percentage,Total 5 Star Reviews Percentage,Total 1 Star Reviews Percentage,Name,Number of Stars,Comment,Time,Owner Response,Owner Response Time,API URL
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Cat Ward,2,"Lovely decor, fast service but with lots of servers in and out. Unfortunately the food was pretty average & very bland. Overpriced for what we got. Loved the live music but the general background music beforehand was too loud to converse at the table. We were also charged £4 per head to listen to the music, this surprisingly was snuck into the bill in addition to the 15% service charge.",2021-12-04 23:44:20,"Dear Cat WardThank you for your review.We hope it won’t be too long before your next visitKind regards,Anthony BGeneral Manager",2021-12-07 00:31:47,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Jose Mario Hank,4,This place is quite fun. It’s got decent food and a nice and quick service. They’re bar is usually full but quite fun if you find a place. They’re downstairs is a small music venue that usually offers interesting entertainment. They’re food is decent and they have a small menu so they usually bring the orders out quickly.,2021-11-30 20:30:33,Thank you for this great review and for taking the time to post your feedback!We're glad we were able to provide you with such a great experience and we hope to welcome you back again soon!,2021-12-01 19:43:26,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Bahar Iraninejad,5,Nice food along with very nice drinks!Very friendly staff! True example of great customer service!And Ofcourse live music was amazing!,2021-10-17 09:32:06,"Hi Bahar,Thank you so much for your kind feedback. We love reading these great reviews and we're glad that you enjoyed your time with us.We look forward to welcoming you back to 100 Wardour St soon.Kind regards,Jack WilliamsAssistant General Manager",2021-10-20 12:07:11,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Amarjeet Ghale,3,The food was of good quality and well presented. My only issue was that it was not piping hot. Also felt that there was a rush for us to finish our three course meal. Live singers were good acts though. Getting the attention of your table waiter was also a problem.,2022-04-17 23:21:21,"Dear Amarjeet Ghale,Thank you for your review and I wish to say how very sorry I am to learn of your disappointment.I appreciate your experience was not to your liking, we will take your feedback to heart and work to improve in all aspects.",2022-05-08 16:37:47,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i00!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Heidi Ellis,1,"**AVOID**Not only we’re all the waiters rude, my friend didn’t want to drink and had to tell the waiter NO several times before being told ‘you don’t have a choice’.We were asked to leave the table after we had eaten however, no one else in the room was asked the same and we’re not asked to move for another hour.This was not the worse thing that happened. We were about to leave at 1am when my friend became very unwell very quickly and showed all the signs of being spiked. We had to call an ambulance and we’re at the venue till 4am. No one was being searched upon entry to the venue, no bag checks only asked for ID.Only positive thing was the food was great.",2022-04-07 15:53:19,"Dear Heidi EllisThank you for your review and I wish to say how very sorry I am to learn of your disappointment.I appreciate your experience was not to your liking, we will take your feedback to heart and work to improve in all aspects.",2022-05-08 17:41:25,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Cheryl Knight,5,"Lovely Restaurant and bar, the whole experience was just brilliant! The Lovely waitress Charlotte was literally at our beck and call and was so polite, staff like her is the reason why we would keep coming back here.",2021-11-28 03:04:41,Thank you for this fantastic review and for taking the time to post your feedback!We're glad we were able to provide you with such a great experience and we hope to welcome you back again soon!,2021-11-30 19:15:39,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Jaycee,5,"Went for a friends leaving do, drinks were on the pricier side (as expected for a Soho venue) but what makes 100 Wardour street worth a visit is the live music performance downstairs. Really enjoyed the band and the DJ after. Highly recommend 👍🏼",2022-03-24 00:08:43,"Dear Jaycee,Thank you for this fantastic review and for taking the time to post your feedback!We're glad we were able to provide you such a great experience and we hope to welcome you back again soon!",2022-04-08 18:21:47,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,joyce brown,3,"Nice place, good waiter service but a con. Paided for 3 course bottom less brunch, we only received 2 courses, paid for brunch only (one person not drinking) but charged for 3 courses, charged for a pudding which was not ordered, but our fault for not checking the bill. This was for a party of 10 hens. Would not recommend this place !!",2022-05-29 14:26:09,"Dear Joyce,thank you for your feedback,please could you contact info@100wardourstreet.com in order for us to follow up on your brunch experience.Kind Regards",2022-07-19 22:57:32,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Chaiyan C,5,"I’ve got to say what a wonderful place!!! The food was delicious! Amazing bottomless brunch! Reasonably priced, your glass is never empty! What a lovely waitress! Charlotte you are a dream so attentive so lovely to talk to! You made the whole experience! Thank you so much 🤎🤎🤎 we will definitely be back! We love 100 wardour street",2022-03-27 16:33:40,"Dear Chaiyan,Thank you for this fantastic review and for taking the time to post your feedback!We're glad we were able to provide you such a great experience and we hope to welcome you back again soon!",2022-04-08 18:21:22,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Jaleh Moyse,4,"The atmosphere at 100 Wardour was phenomenal, the staff and the bouncers really made us feel welcome. The live music was a great touch (an extra charge is added to the bill which we were unaware of but was fine), the food to me was VERY mediocre and if I was to visit again would probably only be for drinks and not food.",2021-06-05 08:02:32,"Dear Jaleh,Thank you for your review.Whilst I was delighted to hear your great comments about our door team and Live Music, I was disappointed to hear your disappointment with the food. Could you kindly contact me using the below email address to let me know under what name the booking was made so that I can look into it?Kind regards,Anthony BDeputy General Manageranthonyb@danddlondon.com",2021-06-14 15:42:21,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
100 Wardour St,"https://www.google.com/maps/place/100+Wardour+Street/@51.5135503,-0.1360721,17z/data=!3m2!4b1!5s0x487604d36a03a38b:0x820b706e61fa6e20!4m5!3m4!1s0x487604d341e4d6cb:0xd43a6ed1f49a5f5!8m2!3d51.5135503!4d-0.1338834",100 Wardour Street,1834,4.0,168,91,211,455,909,Sarah Rawstron,4,"We had a really fun night here after supper in Chinatown for Chinese New Year. They were able to accommodate 15 of us which can be hard to find in central Soho (somewhere that is nice). The restaurant and bar upstairs were lovely, well looked after, and then some of the group wanted to dance so we enjoyed that downstairs after 10pm.  They had a live band until 11pm and then a DJ afterward - was a great night out with friends. Would recommend - Enjoy!",2022-02-08 16:34:31,Dear Sarah RawstronThank you so much for your kind review! We hope it won’t be too long before your next visit as we would love to welcome you back soon.,2022-02-08 17:17:39,https://www.google.com/maps/preview/review/listentitiesreviews?authuser=0&hl=en&gl=ng&pb=!1m2!1y5221366123372795595!2y955791083295057397!2m2!1i10!2i10!3e1!4m5!3b1!4b1!5b1!6b1!7b1!5m2!1s4i3bYvbZK9Grxc8PmJmUyAw!7e81
